time	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
4.487643357994047e-008	8.233232e-006	1.757529e-006	-3.014997e-007	4.925350e-009	6.915879e-008
4.491943357994052e-008	8.686127e-006	1.651000e-006	-3.042285e-007	4.840011e-009	6.969489e-008
4.494886215136913e-008	8.961495e-006	1.598058e-006	-3.061029e-007	4.778672e-009	6.990123e-008
4.497829072279773e-008	9.212267e-006	1.554573e-006	-3.079775e-007	4.719185e-009	7.002519e-008
4.500771929422633e-008	9.438443e-006	1.520545e-006	-3.098525e-007	4.661549e-009	7.006675e-008
4.503714786565494e-008	9.640025e-006	1.495973e-006	-3.117278e-007	4.605764e-009	7.002593e-008
4.506657643708355e-008	9.817011e-006	1.480858e-006	-3.136035e-007	4.551831e-009	6.990271e-008
4.509600500851215e-008	9.969402e-006	1.475200e-006	-3.154795e-007	4.499749e-009	6.969711e-008
4.512543357994075e-008	1.009720e-005	1.478999e-006	-3.173558e-007	4.449519e-009	6.940912e-008
4.521943357994086e-008	1.042551e-005	1.504407e-006	-3.233290e-007	4.310977e-009	6.834583e-008
4.524700500851232e-008	1.049389e-005	1.517496e-006	-3.250762e-007	4.276304e-009	6.797519e-008
4.527457643708378e-008	1.056414e-005	1.528807e-006	-3.268205e-007	4.242876e-009	6.761881e-008
4.530214786565524e-008	1.063627e-005	1.538340e-006	-3.285622e-007	4.210692e-009	6.727668e-008
4.532971929422670e-008	1.071028e-005	1.546094e-006	-3.303010e-007	4.179754e-009	6.694880e-008
4.535729072279816e-008	1.078617e-005	1.552070e-006	-3.320370e-007	4.150060e-009	6.663518e-008
4.538486215136962e-008	1.086394e-005	1.556269e-006	-3.337703e-007	4.121612e-009	6.633580e-008
4.541243357994108e-008	1.094358e-005	1.558689e-006	-3.355007e-007	4.094408e-009	6.605068e-008
4.549043357994117e-008	1.105809e-005	1.596264e-006	-3.403804e-007	4.021946e-009	6.498116e-008
4.549371929422688e-008	1.106164e-005	1.597984e-006	-3.405857e-007	4.019096e-009	6.493458e-008
4.549700500851260e-008	1.106511e-005	1.599708e-006	-3.407929e-007	4.016260e-009	6.488795e-008
4.550029072279832e-008	1.106850e-005	1.601436e-006	-3.410018e-007	4.013438e-009	6.484126e-008
4.550357643708404e-008	1.107180e-005	1.603167e-006	-3.412126e-007	4.010632e-009	6.479452e-008
